IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRA,Brazil,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.41,,,19.39,,19.44,19.4 [19.4-19.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.47,,,18.89,,20.31,19.5 [18.9-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.54,,,19.12,,20.06,19.5 [19.1-20.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.47,,,19.3,,19.7,19.5 [19.3-19.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.51,,,19.28,,19.9,19.5 [19.3-19.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.49,,,19.4,,19.59,19.5 [19.4-19.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.59,,,,,,19.6,,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,UKR,Ukraine,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.59,,,18.75,,20.5,19.6 [18.8-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.55,,,19.03,,20.13,19.6 [19.0-20.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.59,,,19.01,,20.45,19.6 [19.0-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.56,,,19.05,,20.15,19.6 [19.1-20.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.62,,,19.14,,20.18,19.6 [19.1-20.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.61,,,19.09,,20.32,19.6 [19.1-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.57,,,19.26,,19.97,19.6 [19.3-20.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.57,,,19.52,,19.66,19.6 [19.5-19.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.67,,,19.06,,20.33,19.7 [19.1-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.73,,,19.2,,20.24,19.7 [19.2-20.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.74,,,19.37,,20.11,19.7 [19.4-20.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.73,,,19.37,,20.07,19.7 [19.4-20.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,19.83,,,18.77,,21.15,19.8 [18.8-21.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.8,,,19.35,,20.3,19.8 [19.3-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,POL,Poland,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.76,,,19.75,,19.81,19.8 [19.7-19.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SUR,Suriname,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.94,,,19.15,,20.99,19.9 [19.1-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.94,,,19.49,,20.5,19.9 [19.5-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.87,,,19.58,,20.24,19.9 [19.6-20.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.93,,,19.58,,20.29,19.9 [19.6-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ALB,Albania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.94,,,19.6,,20.4,19.9 [19.6-20.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.86,,,19.78,,19.97,19.9 [19.8-20.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20,,,19.49,,20.55,20.0 [19.5-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,19.96,,,19.45,,20.58,20.0 [19.5-20.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,19.96,,,19.55,,20.4,20.0 [19.6-20.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.01,,,19.58,,20.49,20.0 [19.6-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BLZ,Belize,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.13,,,19.73,,20.53,20.1 [19.7-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.09,,,19.7,,20.53,20.1 [19.7-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,COL,Colombia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.15,,,19.78,,20.54,20.1 [19.8-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ROU,Romania,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.06,,,20.03,,20.13,20.1 [20.0-20.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,GRD,Grenada,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.21,,,19.56,,21.21,20.2 [19.6-21.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PER,Peru,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.23,,,19.8,,20.7,20.2 [19.8-20.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ARM,Armenia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.15,,,19.9,,20.44,20.2 [19.9-20.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CUB,Cuba,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.16,,,19.88,,20.48,20.2 [19.9-20.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,URY,Uruguay,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.17,,,20.1,,20.27,20.2 [20.1-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,MEX,Mexico,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.24,,,20.23,,20.27,20.2 [20.2-20.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRB,Barbados,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.29,,,19.69,,20.96,20.3 [19.7-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.26,,,19.91,,20.69,20.3 [19.9-20.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,HRV,Croatia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.29,,,20.22,,20.4,20.3 [20.2-20.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CZE,Czechia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.29,,,20.25,,20.38,20.3 [20.2-20.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.44,,,19.8,,21.12,20.4 [19.8-21.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.42,,,19.93,,20.97,20.4 [19.9-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.4,,,20.03,,20.79,20.4 [20.0-20.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.44,,,19.97,,20.92,20.4 [20.0-20.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.48,,,19.87,,21.19,20.5 [19.9-21.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.49,,,20.02,,21.11,20.5 [20.0-21.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.49,,,19.99,,21.09,20.5 [20.0-21.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.54,,,20.17,,21,20.5 [20.2-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.47,,,20.39,,20.6,20.5 [20.4-20.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,MNE,Montenegro,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.53,,,20.37,,20.76,20.5 [20.4-20.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,USA,United States of America,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.58,,,20.54,,20.63,20.6 [20.5-20.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.68,,,20.16,,21.22,20.7 [20.2-21.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.72,,,20.44,,21.03,20.7 [20.4-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,PAN,Panama,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.79,,,20.09,,21.52,20.8 [20.1-21.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SVN,Slovenia,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,20.77,,,20.64,,20.91,20.8 [20.6-20.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.88,,,,,,20.9,,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.86,,,20.38,,21.37,20.9 [20.4-21.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.93,,,20.88,,21.02,20.9 [20.9-21.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BLZ,Belize,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,20.97,,,20.62,,21.27,21.0 [20.6-21.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.96,,,20.69,,21.29,21.0 [20.7-21.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21,,,20.68,,21.43,21.0 [20.7-21.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,EST,Estonia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.03,,,20.88,,21.21,21.0 [20.9-21.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,HUN,Hungary,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21,,,20.96,,21.07,21.0 [21.0-21.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.05,,,20.32,,22.06,21.1 [20.3-22.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BLR,Belarus,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.07,,,20.67,,21.55,21.1 [20.7-21.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.09,,,20.85,,21.38,21.1 [20.8-21.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TUR,Türkiye,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.08,,,20.75,,21.55,21.1 [20.8-21.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRA,Brazil,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.07,,,21.06,,21.11,21.1 [21.1-21.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,CHN,China,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.21,,,20.65,,21.9,21.2 [20.6-21.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.17,,,20.83,,21.61,21.2 [20.8-21.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.21,,,20.82,,21.76,21.2 [20.8-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.24,,,20.79,,21.86,21.2 [20.8-21.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GRC,Greece,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.21,,,21.16,,21.28,21.2 [21.2-21.3],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BRB,Barbados,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.33,,,20.8,,21.84,21.3 [20.8-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.29,,,20.88,,21.78,21.3 [20.9-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.35,,,21.05,,21.74,21.3 [21.1-21.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.39,,,20.99,,21.74,21.4 [21.0-21.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.4,,,21.01,,21.81,21.4 [21.0-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ALB,Albania,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.35,,,21.09,,21.68,21.4 [21.1-21.7],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LVA,Latvia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.37,,,21.29,,21.52,21.4 [21.3-21.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,DEU,Germany,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.35,,,21.35,,21.39,21.4 [21.4-21.4],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.47,,,21,,22.1,21.5 [21.0-22.1],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.49,,,21.11,,21.88,21.5 [21.1-21.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.51,,,21.07,,21.98,21.5 [21.1-22.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.49,,,21.23,,21.81,21.5 [21.2-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,CHL,Chile,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.51,,,21.49,,21.56,21.5 [21.5-21.6],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.57,,,20.51,,22.81,21.6 [20.5-22.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.65,,,21.4,,21.99,21.6 [21.4-22.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.73,,,21.25,,22.21,21.7 [21.2-22.2],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,COL,Colombia,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.73,,,21.44,,22.05,21.7 [21.4-22.0],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ARG,Argentina,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.73,,,21.7,,21.81,21.7 [21.7-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,AUT,Austria,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.7,,,21.67,,21.76,21.7 [21.7-21.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.78,,,20.99,,22.83,21.8 [21.0-22.8],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.93,,,,,,21.9,,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.94,,,21.44,,22.5,21.9 [21.4-22.5],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,PRT,Portugal,Year,2021,true,Sex,Male,SEX_MLE,,,,,,,,,,21.85,,,21.83,,21.92,21.9 [21.8-21.9],,,EN,2024-08-02T04:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,Sex,Female,SEX_FMLE,,,,,,,,,,21.93,,,21.87,,22.04,21.9 [21.9-22.0],,,EN,2024-08-02T04:00:00.000Z
